complex_name,protein_path,ligand_description,protein_sequence
id295263070,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(N3CCOCC3)c2)nc(Nc2cc(C)nn2C(C)C)n1,
id295263071,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(N3CCOCC3)c2)nc(Nc2cc(C)nn2C(C)C)n1,
id295263072,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263073,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263074,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263075,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263076,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263077,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263078,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263079,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263080,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263081,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263082,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263083,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cc(C)c(Cl)cn2)n1,
id295263084,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)cn2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263085,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)cn2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263086,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)cn2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263087,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263088,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263089,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2snnc2C)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263090,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263091,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263092,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc3scnc3c2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263093,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263094,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263095,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cnns2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263096,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(C)cc2OC2CCOC2)nc(Nc2cc(C)n(C)n2)n1,
id295263097,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(C)cc2OC2CCOC2)nc(Nc2cc(C)n(C)n2)n1,
id295263098,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(C)cc2OC2CCOC2)nc(Nc2cc(C)n(C)n2)n1,
id295263099,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCC2C=CCC2)nc(Nc2cc(C)n(C)n2)n1,
id295263100,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCC2C=CCC2)nc(Nc2cc(C)n(C)n2)n1,
id295263101,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCC2C=CCC2)nc(Nc2cc(C)n(C)n2)n1,
id295263102,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCC2(c3ccc(Cl)cc3Cl)CCCC2)nc(Nc2cc(C)n(C)n2)n1,
id295263103,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCC2(c3ccc(Cl)cc3Cl)CCCC2)nc(Nc2cc(C)n(C)n2)n1,
id295263104,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCC2(c3ccc(Cl)cc3Cl)CCCC2)nc(Nc2cc(C)n(C)n2)n1,
id295263105,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCC(O)CS(C)=O)nc(Nc2cc(C)c(Cl)nn2)n1,
id295263106,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCC(O)CS(C)=O)nc(Nc2cc(C)c(Cl)nn2)n1,
id295263107,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCC(O)CS(C)=O)nc(Nc2cc(C)c(Cl)nn2)n1,
id295263108,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)c(C(=O)OC)c2)nc(Nc2cc(C)no2)n1,
id295263109,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)c(C(=O)OC)c2)nc(Nc2cc(C)no2)n1,
id295263110,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)c(C(=O)OC)c2)nc(Nc2cc(C)no2)n1,
id295263111,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(OC)c(CN3CCOCC3)c2)nc(Nc2cc(C)no2)n1,
id295263112,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(OC)c(CN3CCOCC3)c2)nc(Nc2cc(C)no2)n1,
id295263113,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(OC)c(CN3CCOCC3)c2)nc(Nc2cc(C)no2)n1,
id295263114,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)no2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1,
id295263115,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)no2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1,
id295263116,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)no2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1,
id295263117,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCC(=O)NCc2ccccc2)nc(Nc2cc(C)no2)n1,
id295263118,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCC(=O)NCc2ccccc2)nc(Nc2cc(C)no2)n1,
id295263119,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCC(=O)NCc2ccccc2)nc(Nc2cc(C)no2)n1,
id295263120,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)no2)nc(Nc2cc(N3CCNCC3)ccc2[N+](=O)[O-])n1,
id295263121,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)no2)nc(Nc2cc(N3CCNCC3)ccc2[N+](=O)[O-])n1,
id295263122,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)no2)nc(Nc2cc(N3CCNCC3)ccc2[N+](=O)[O-])n1,
id295263123,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)no2)nc(Nc2nc3ccccc3o2)n1,
id295263124,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)no2)nc(Nc2nc3ccccc3o2)n1,
id295263125,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)no2)nc(Nc2nc3ccccc3o2)n1,
id295263126,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])nc(Nc2c(C)cc(O)cc2C)n1,
id295263127,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])nc(Nc2c(C)cc(O)cc2C)n1,
id295263128,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])nc(Nc2c(C)cc(O)cc2C)n1,
id295263129,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ncon2)nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)n1,
id295263130,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ncon2)nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)n1,
id295263131,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ncon2)nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)n1,
id295263132,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)nc(Nc2[nH]cnc2C#N)n1,
id295263133,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)nc(Nc2[nH]cnc2C#N)n1,
id295263134,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)nc(Nc2[nH]cnc2C#N)n1,
id295263135,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cn(-c3ccccc3)nc2-c2ccncc2)nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)n1,
id295263136,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cn(-c3ccccc3)nc2-c2ccncc2)nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)n1,
id295263137,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cn(-c3ccccc3)nc2-c2ccncc2)nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)n1,
id295263138,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cscc2C)nc(Nc2cc(Cl)c(C)cc2[N+](=O)[O-])n1,
id295263139,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cscc2C)nc(Nc2cc(Cl)c(C)cc2[N+](=O)[O-])n1,
id295263140,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2cscc2C)nc(Nc2cc(Cl)c(C)cc2[N+](=O)[O-])n1,
id295263141,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2ncnc(=O)[nH]2)nc(Nc2cc(Cl)c(C)cc2[N+](=O)[O-])n1,
id295263142,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2ncnc(=O)[nH]2)nc(Nc2cc(Cl)c(C)cc2[N+](=O)[O-])n1,
id295263143,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(Nc2ncnc(=O)[nH]2)nc(Nc2cc(Cl)c(C)cc2[N+](=O)[O-])n1,
id295263144,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C(=O)OCC)n1,
id295263145,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C(=O)OCC)n1,
id295263146,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C(=O)OCC)n1,
id295263147,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(OCC)ccn2)n1,
id295263148,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(OCC)ccn2)n1,
id295263149,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(OCC)ccn2)n1,
id295263150,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C(=O)OC)n2)n1,
id295263151,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C(=O)OC)n2)n1,
id295263152,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C(=O)OC)n2)n1,
id295263153,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C(=O)OC)ccn2)n1,
id295263154,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C(=O)OC)ccn2)n1,
id295263155,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C(=O)OC)ccn2)n1,
id295263156,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(OC)cn2)n1,
id295263157,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(OC)cn2)n1,
id295263158,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(OC)cn2)n1,
id295263159,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295263160,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295263161,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,
id295263162,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(OC)n2)n1,
id295263163,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(OC)n2)n1,
id295263164,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(OC)n2)n1,
id295263165,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(OC)ccn2)n1,
id295263166,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(OC)ccn2)n1,
id295263167,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(OC)ccn2)n1,
id295263168,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263169,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263170,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1,
id295263171,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1,
id295263172,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1,
id295263173,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1,
id295263174,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)ccn2)n1,
id295263175,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)ccn2)n1,
id295263176,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)ccn2)n1,
id295263177,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(Cl)c(C)n2)n1,
id295263178,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(Cl)c(C)n2)n1,
id295263179,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(Cl)c(C)n2)n1,
id295263180,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc([N+](=O)[O-])c(C)n2)n1,
id295263181,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc([N+](=O)[O-])c(C)n2)n1,
id295263182,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc([N+](=O)[O-])c(C)n2)n1,
id295263183,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(O)ccn2)n1,
id295263184,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(O)ccn2)n1,
id295263185,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(O)ccn2)n1,
id295263186,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C#N)n2)n1,
id295263187,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C#N)n2)n1,
id295263188,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C#N)n2)n1,
id295263189,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C#N)n1,
id295263190,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C#N)n1,
id295263191,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C#N)n1,
id295263192,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Br)ccn2)n1,
id295263193,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Br)ccn2)n1,
id295263194,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Br)ccn2)n1,
id295263195,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C3CC3)[nH]n2)n1,
id295263196,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C3CC3)[nH]n2)n1,
id295263197,/home/appuser/DiffDock/sEH.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C3CC3)[nH]n2)n1,
id295263198,/home/appuser/DiffDock/BRD4.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(CO)ccn2)n1,
id295263199,/home/appuser/DiffDock/HSA.pdb,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(CO)ccn2)n1,
